TID,name
1061,tissues paper prd 
1061,wrapping
1061,cheese
1061,milk cream
1061,margarine
1061,small goods 
1061,dairy foods 
1061,beef
1061,poultry
1061,fruit
1061,potatoes
1061,vegetables
1061,prepared meals 
1061,non host support 
1062,bread and cake 
1062,baking needs 
1062,biscuits
1062,canned fish meat 
1062,canned vegetables 
1062,breakfast food 
1062,confectionary
1062,frozen foods 
1062,jams spreads
1062,pet foods 
1062,party snack foods 
1062,tissues paper prd 
1062,soft drinks 
1062,sanitary pads 
1062,milk cream
1062,cold meats
1062,margarine
1062,small goods 
1062,dairy foods 
1062,pet food 
1062,fruit
1062,prepared meals 
1063,bread and cake 
1063,baking needs 
1063,party snack foods 
1063,tissues paper prd 
1063,haircare
1063,milk cream
1063,pork
1063,stationary
1063,small goods2 
1064,bread and cake 
1064,baking needs 
1064,biscuits
1064,cleaners polishers
1064,confectionary
1064,health beauty misc 
1064,medicines
1064,dental needs 
1064,cold meats
1064,pet food 
1064,vegetables
1064,variety misc 
1064,stationary
1064,bake off products 
1065,bread and cake 
1065,baking needs 
1065,biscuits
1065,cigs tobacco pkts 
1065,coffee
1065,sauces gravy pkle
1065,frozen foods 
1065,wrapping
1065,soft drinks 
1065,margarine
1065,small goods 
1065,vegetables
1065,stationary
1065,small goods2 
1066,bread and cake 
1066,baking needs 
1066,juice sat cord ms
1066,biscuits
1066,canned vegetables 
1066,coffee
1066,confectionary
1066,spices
1066,jams spreads
1066,pet foods 
1066,laundry needs 
1066,tissues paper prd 
1066,beverages hot 
1066,deodorants soap
1066,dental needs 
1066,cheese
1066,margarine
1066,dairy foods 
1066,beef
1066,fruit
1066,vegetables
1066,electrical
1066,stationary
1067,juice sat cord ms
1067,confectionary
1067,deod disinfectant
1067,frozen foods 
1067,insecticides
1067,pet foods 
1067,soft drinks 
1067,margarine
1067,beef
1067,hogget
1067,fruit
1067,potatoes
1067,vegetables
1068,bread and cake 
1068,juice sat cord ms
1068,biscuits
1068,canned fruit 
1068,canned vegetables 
1068,breakfast food 
1068,cleaners polishers
1068,coffee
1068,sauces gravy pkle
1068,confectionary
1068,frozen foods 
1068,pet foods 
1068,laundry needs 
1068,tissues paper prd 
1068,soft drinks 
1068,deodorants soap
1068,haircare
1068,pet food 
1068,potatoes
1068,vegetables
1068,imported cheese 
1068,750ml white imp 
1069,bread and cake 
1069,baking needs 
1069,juice sat cord ms
1069,biscuits
1069,canned fish meat 
1069,canned fruit 
1069,canned vegetables 
1069,breakfast food 
1069,cleaners polishers
1069,sauces gravy pkle
1069,puddings deserts
1069,deod disinfectant
1069,frozen foods 
1069,jams spreads
1069,insecticides
1069,laundry needs 
1069,tissues paper prd 
1069,wrapping
1069,soft drinks 
1069,deodorants soap
1069,dental needs 
1069,lotions creams
1069,sanitary pads 
1069,cough cold pain
1069,cheese
1069,small goods 
1069,lamb
1069,pork
1069,fruit
1069,potatoes
1069,vegetables
1069,variety misc 
1069,kitchen
1069,prepared meals 
1069,condiments
1070,baking needs 
1070,juice sat cord ms
1070,canned fish meat 
1070,cleaners polishers
1070,confectionary
1070,medicines
1070,cough cold pain
1070,cheese
1070,pork
1070,vegetables
1070,electrical
1070,prepared meals 
1071,bread and cake 
1071,juice sat cord ms
1071,coffee
1071,confectionary
1071,pet foods 
1071,haircare
1071,stationary
1071,small goods2 
1071,sparkling nz 
1072,bread and cake 
1072,juice sat cord ms
1072,biscuits
1072,confectionary
1072,frozen foods 
1072,party snack foods 
1072,soft drinks 
1072,milk cream
1072,fruit
1073,canned fish meat 
1073,sauces gravy pkle
1073,confectionary
1073,frozen foods 
1073,razor blades 
1073,pkt canned soup 
1073,vegetables
1073,electrical
1073,prepared meals 
1073,preserving needs 
1074,baby needs 
1074,bread and cake 
1074,baking needs 
1074,deod disinfectant
1074,milk cream
1074,small goods 
1074,fruit
1074,vegetables
1075,bread and cake 
1075,baking needs 
1075,canned vegetables 
1075,sauces gravy pkle
1075,frozen foods 
1075,laundry needs 
1075,party snack foods 
1075,health food other 
1075,small goods 
1075,produce misc 
1075,fruit
1075,vegetables
1076,bread and cake 
1076,baking needs 
1076,biscuits
1076,breakfast food 
1076,confectionary
1076,pet foods 
1076,laundry needs 
1076,tissues paper prd 
1076,cough cold pain
1076,milk cream
1076,margarine
1076,dairy foods 
1076,beef
1076,fruit
1076,stationary
1077,bread and cake 
1077,baking needs 
1077,juice sat cord ms
1077,tea
1077,biscuits
1077,sauces gravy pkle
1077,confectionary
1077,dishcloths scour
1077,frozen foods 
1077,pet foods 
1077,laundry needs 
1077,party snack foods 
1077,tissues paper prd 
1077,soft drinks 
1077,mens toiletries 
1077,sanitary pads 
1077,cheese
1077,milk cream
1077,margarine
1077,small goods 
1077,dairy foods 
1077,fruit drinks 
1077,poultry
1077,fruit
1077,vegetables
1077,variety misc 
1077,small goods2 
1078,grocery misc 
1078,bread and cake 
1078,baking needs 
1078,biscuits
1078,breakfast food 
1078,cigs tobacco pkts 
1078,cleaners polishers
1078,jams spreads
1078,laundry needs 
1078,party snack foods 
1078,milk cream
1078,cold meats
1078,small goods 
1078,fruit
1078,potatoes
1078,vegetables
1078,bake off products 
1079,baby needs 
1079,bread and cake 
1079,baking needs 
1079,juice sat cord ms
1079,tea
1079,biscuits
1079,canned fruit 
1079,canned vegetables 
1079,breakfast food 
1079,cigs tobacco pkts 
1079,sauces gravy pkle
1079,confectionary
1079,frozen foods 
1079,pet foods 
1079,laundry needs 
1079,party snack foods 
1079,tissues paper prd 
1079,soft drinks 
1079,beverages hot 
1079,medicines
1079,haircare
1079,dental needs 
1079,cough cold pain
1079,cheese
1079,milk cream
1079,margarine
1079,small goods 
1079,dairy foods 
1079,pet food 
1079,fruit
1079,vegetables
1079,electrical
1079,stationary
1079,cooking oils 
1080,bread and cake 
1080,baking needs 
1080,juice sat cord ms
1080,biscuits
1080,canned fish meat 
1080,canned fruit 
1080,canned vegetables 
1080,breakfast food 
1080,sauces gravy pkle
1080,confectionary
1080,puddings deserts
1080,frozen foods 
1080,spices
1080,pet foods 
1080,laundry needs 
1080,party snack foods 
1080,tissues paper prd 
1080,wrapping
1080,pkt canned soup 
1080,deodorants soap
1080,medicines
1080,dental needs 
1080,cheese
1080,milk cream
1080,margarine
1080,small goods 
1080,dairy foods 
1080,beef
1080,poultry
1080,fruit
1080,vegetables
1080,electrical
1080,stationary
1080,prepared meals 
1080,small goods2 
1081,bread and cake 
1081,canned fruit 
1081,confectionary
1081,frozen foods 
1081,pet foods 
1081,party snack foods 
1081,tissues paper prd 
1081,dental needs 
1081,cheese
1081,cold meats
1081,small goods 
1081,dairy foods 
1081,fruit
1081,potatoes
1081,vegetables
1081,stationary
1082,baby needs 
1082,baking needs 
1082,biscuits
1082,coffee
1082,sauces gravy pkle
1082,confectionary
1082,pet foods 
1082,party snack foods 
1082,tissues paper prd 
1082,wrapping
1082,soft drinks 
1082,medicines
1082,haircare
1082,milk cream
1082,dairy foods 
1082,fruit
1082,potatoes
1082,vegetables
1082,manchester
1082,750ml white nz 
1083,bread and cake 
1083,juice sat cord ms
1083,canned vegetables 
1083,coffee
1083,sauces gravy pkle
1083,frozen foods 
1083,laundry needs 
1083,party snack foods 
1083,tissues paper prd 
1083,soft drinks 
1083,mens toiletries 
1083,lotions creams
1083,milk cream
1083,dairy foods 
1083,delicatessen misc 
1083,fruit
1083,vegetables
1084,grocery misc 
1084,bread and cake 
1084,baking needs 
1084,juice sat cord ms
1084,biscuits
1084,canned fish meat 
1084,canned vegetables 
1084,breakfast food 
1084,cigs tobacco pkts 
1084,sauces gravy pkle
1084,pet foods 
1084,laundry needs 
1084,party snack foods 
1084,tissues paper prd 
1084,beverages hot 
1084,deodorants soap
1084,mens toiletries 
1084,haircare
1084,dental needs 
1084,sanitary pads 
1084,cheese
1084,milk cream
1084,pet food 
1084,prepared meals 
1084,cooking oils 
1085,bread and cake 
1085,juice sat cord ms
1085,biscuits
1085,canned vegetables 
1085,breakfast food 
1085,cleaners polishers
1085,dishcloths scour
1085,wrapping
1085,fruit
1085,potatoes
1085,vegetables
1085,kitchen
1085,cooking oils 
1086,bread and cake 
1086,baking needs 
1086,juice sat cord ms
1086,biscuits
1086,canned fruit 
1086,canned vegetables 
1086,breakfast food 
1086,cleaners polishers
1086,confectionary
1086,insecticides
1086,pet foods 
1086,party snack foods 
1086,medicines
1086,dental needs 
1086,cheese
1086,margarine
1086,fruit
1087,bread and cake 
1087,baking needs 
1087,juice sat cord ms
1087,biscuits
1087,canned fish meat 
1087,canned fruit 
1087,breakfast food 
1087,coffee
1087,sauces gravy pkle
1087,confectionary
1087,puddings deserts
1087,frozen foods 
1087,jams spreads
1087,pet foods 
1087,tissues paper prd 
1087,haircare
1087,cheese
1087,milk cream
1087,cold meats
1087,margarine
1087,small goods 
1087,dairy foods 
1087,fruit
1087,vegetables
1087,stationary
1088,baking needs 
1088,juice sat cord ms
1088,biscuits
1088,canned fish meat 
1088,canned vegetables 
1088,breakfast food 
1088,cleaners polishers
1088,sauces gravy pkle
1088,confectionary
1088,puddings deserts
1088,jams spreads
1088,laundry needs 
1088,tissues paper prd 
1088,wrapping
1088,beverages hot 
1088,deodorants soap
1088,dental needs 
1088,lotions creams
1088,sanitary pads 
1088,cheese
1088,margarine
1088,small goods 
1088,fruit
1088,electrical
1089,baby needs 
1089,bread and cake 
1089,sauces gravy pkle
1089,confectionary
1089,frozen foods 
1089,party snack foods 
1089,soft drinks 
1089,dairy foods 
1089,manchester
1089,stationary
1090,baby needs 
1090,tea
1090,haircare
1090,margarine
1090,vegetables
1091,baking needs 
1091,sauces gravy pkle
1091,frozen foods 
1091,spices
1091,meat misc 
1091,cheese
1091,milk cream
1091,small goods 
1091,poultry
1091,vegetables
1091,prepared meals 
1091,bake off products 
1092,bread and cake 
1092,baking needs 
1092,biscuits
1092,cigarette cartons 
1092,cleaners polishers
1092,coffee
1092,sauces gravy pkle
1092,confectionary
1092,jams spreads
1092,pet foods 
1092,soft drinks 
1092,cough cold pain
1092,fruit
1092,stationary
1093,bread and cake 
1093,baking needs 
1093,tea
1093,biscuits
1093,canned fish meat 
1093,razor blades 
1093,jams spreads
1093,laundry needs 
1093,soft drinks 
1093,deodorants soap
1093,haircare
1093,dental needs 
1093,lotions creams
1093,sanitary pads 
1093,milk cream
1093,margarine
1093,fruit
1094,baking needs 
1094,juice sat cord ms
1094,tea
1094,biscuits
1094,breakfast food 
1094,sauces gravy pkle
1094,confectionary
1094,dishcloths scour
1094,insecticides
1094,laundry needs 
1094,tissues paper prd 
1094,wrapping
1094,health beauty misc 
1094,deodorants soap
1094,medicines
1094,milk cream
1094,cold meats
1094,margarine
1094,fruit
1094,kitchen
1094,stationary
1094,prepared meals 
1095,baby needs 
1095,bread and cake 
1095,biscuits
1095,cleaners polishers
1095,sauces gravy pkle
1095,pet foods 
1095,tissues paper prd 
1095,health food other 
1095,cough cold pain
1095,small goods 
1095,beef
1095,pet food 
1095,stationary
1095,prepared meals 
1096,juice sat cord ms
1096,sauces gravy pkle
1096,pet foods 
1096,laundry needs 
1096,tissues paper prd 
1096,pkt canned soup 
1096,soft drinks 
1096,dental needs 
1096,milk cream
1096,margarine
1096,small goods 
1096,beef
1096,lamb
1096,fruit
1096,plants
1096,stationary
1097,breakfast food 
1097,cigs tobacco pkts 
1097,sauces gravy pkle
1097,pet foods 
1097,laundry needs 
1097,tissues paper prd 
1097,dairy foods 
1097,hogget
1097,vegetables
1097,casks white wine 
1098,bread and cake 
1098,juice sat cord ms
1098,biscuits
1098,sauces gravy pkle
1098,confectionary
1098,frozen foods 
1098,insecticides
1098,party snack foods 
1098,wrapping
1098,soft drinks 
1098,deodorants soap
1098,sanitary pads 
1098,milk cream
1098,beef
1098,fruit
1098,vegetables
1098,electrical
1098,prepared meals 
1099,bread and cake 
1099,confectionary
1099,party snack foods 
1099,soft drinks 
1099,delicatessen misc 
1099,fruit
1099,cooking oils 
1099,sparkling nz 
1100,biscuits
1100,sauces gravy pkle
1100,confectionary
1100,frozen foods 
1100,party snack foods 
1100,soft drinks 
1100,lamb
1100,poultry
1100,fruit
1100,potatoes
1100,vegetables
1101,baking needs 
1101,canned vegetables 
1101,breakfast food 
1101,coffee
1101,confectionary
1101,pet foods 
1101,party snack foods 
1101,soft drinks 
1101,milk cream
1101,margarine
1101,poultry
1101,fruit
1102,bread and cake 
1102,baking needs 
1102,juice sat cord ms
1102,canned fish meat 
1102,canned fruit 
1102,canned vegetables 
1102,confectionary
1102,jams spreads
1102,party snack foods 
1102,soft drinks 
1102,milk cream
1102,small goods 
1102,fruit
1102,vegetables
1102,casks white wine 
1102,750ml white nz 
1103,baby needs 
1103,baking needs 
1103,juice sat cord ms
1103,tea
1103,canned vegetables 
1103,confectionary
1103,frozen foods 
1103,soft drinks 
1103,cold meats
1103,fruit
1104,baby needs 
1104,bread and cake 
1104,baking needs 
1104,tea
1104,biscuits
1104,breakfast food 
1104,cleaners polishers
1104,frozen foods 
1104,laundry needs 
1104,dental needs 
1104,milk cream
1105,biscuits
1105,pet foods 
1105,laundry needs 
1105,party snack foods 
1105,wrapping
1105,soft drinks 
1105,mens toiletries 
1105,milk cream
1105,margarine
1105,fruit
1105,stationary
1105,casks white wine 
1106,bread and cake 
1106,canned fish meat 
1106,canned fruit 
1106,canned vegetables 
1106,tissues paper prd 
1106,cheese
1106,milk cream
1106,fruit
1106,vegetables
1106,mutton
1107,bread and cake 
1107,baking needs 
1107,biscuits
1107,canned fish meat 
1107,canned fruit 
1107,sauces gravy pkle
1107,confectionary
1107,dishcloths scour
1107,frozen foods 
1107,pet foods 
1107,party snack foods 
1107,wrapping
1107,soft drinks 
1107,dental needs 
1107,milk cream
1107,margarine
1107,small goods 
1107,dairy foods 
1107,lamb
1107,fruit
1107,vegetables
1108,bread and cake 
1108,baking needs 
1108,juice sat cord ms
1108,sauces gravy pkle
1108,spices
1108,medicines
1108,haircare
1108,vegetables
1108,cooking oils 
1109,bread and cake 
1109,juice sat cord ms
1109,canned fruit 
1109,cleaners polishers
1109,party snack foods 
1109,soft drinks 
1109,haircare
1109,lotions creams
1109,cold meats
1109,deli gourmet 
1109,dairy foods 
1109,fruit
1109,vegetables
1109,stationary
1110,bread and cake 
1110,tea
1110,canned vegetables 
1110,sauces gravy pkle
1110,deod disinfectant
1110,jams spreads
1110,pet foods 
1110,laundry needs 
1110,tissues paper prd 
1110,soft drinks 
1110,mens toiletries 
1110,dental needs 
1110,milk cream
1110,margarine
1110,stationary
1110,prepared meals 
1110,small goods2 
1111,bread and cake 
1111,juice sat cord ms
1111,biscuits
1111,canned vegetables 
1111,confectionary
1111,frozen foods 
1111,milk cream
1111,beef
1111,poultry
1111,vegetables
1111,trim pork 
1112,baby needs 
1112,bread and cake 
1112,juice sat cord ms
1112,biscuits
1112,canned vegetables 
1112,breakfast food 
1112,cleaners polishers
1112,coffee
1112,sauces gravy pkle
1112,frozen foods 
1112,insecticides
1112,pet foods 
1112,laundry needs 
1112,party snack foods 
1112,tissues paper prd 
1112,soft drinks 
1112,beverages hot 
1112,meat misc 
1112,cheese
1112,margarine
1112,dairy foods 
1112,fruit
1112,vegetables
1112,prepared meals 
1112,condiments
1112,cooking oils 
1112,small goods2 
1113,bread and cake 
1113,cigs tobacco pkts 
1113,party snack foods 
1113,soft drinks 
1113,milk cream
1113,dairy foods 
1113,fruit
1113,vegetables
1114,750ml white nz 
1115,bread and cake 
1115,tea
1115,canned fruit 
1115,canned vegetables 
1115,cleaners polishers
1115,sauces gravy pkle
1115,frozen foods 
1115,insecticides
1115,laundry needs 
1115,tissues paper prd 
1115,soft drinks 
1115,dental needs 
1115,cough cold pain
1115,cheese
1115,fruit
1115,vegetables
1115,stationary
1115,bake off products 
1116,juice sat cord ms
1116,cigs tobacco pkts 
1116,sauces gravy pkle
1116,frozen foods 
1116,jams spreads
1116,wrapping
1116,soft drinks 
1116,cold meats
1116,deli gourmet 
1116,small goods 
1116,dairy foods 
1116,poultry
1116,fruit
1116,vegetables
1116,imported cheese 
1116,casks white wine 
1117,bread and cake 
1117,baking needs 
1117,biscuits
1117,cleaners polishers
1117,sauces gravy pkle
1117,frozen foods 
1117,party snack foods 
1117,tissues paper prd 
1117,soft drinks 
1117,milk cream
1117,cold meats
1117,dairy foods 
1117,beef
1117,poultry
1117,fruit
1117,vegetables
1117,stationary
1117,prepared meals 
1118,bread and cake 
1118,juice sat cord ms
1118,cigs tobacco pkts 
1118,confectionary
1118,party snack foods 
1118,cheese
1118,milk cream
1118,margarine
1118,vegetables
1118,stationary
1118,bake off products 
1118,imported cheese 
1119,bread and cake 
1119,baking needs 
1119,juice sat cord ms
1119,biscuits
1119,canned fruit 
1119,canned vegetables 
1119,breakfast food 
1119,sauces gravy pkle
1119,confectionary
1119,puddings deserts
